2.1967306	2.4050505	2.4880161	2.612174	2.6576247	2.5564327	2.5830963	2.3082962	2.1662798	2.1752613	1.8988956	1.783916	1.7884848	1.5401777	1.6016091	1.621997	1.6614491	1.7398713	1.6715608	1.7948962	1.9117711	1.9244599	1.8531312	1.7739193	1.8695233	1.9667077	1.9528896	1.9963562	2.1307383	2.6189764	2.7267227	2.9980276	3.1601934	3.4665926	3.4921801	3.3801053	3.2738144	2.827194	2.6112177	2.2418661	1.9909905	2.0133817	1.8138175	1.7226574	1.7031692	1.681131	1.8102814	1.7811447	1.8046809	2.0416622	2.2063088	2.2964866	2.4091737	2.419301	2.7145705	2.6765745	2.9265449	2.9226077	3.0143383	2.9098413	3.1371095	2.8998084	2.6648841	2.6561692	2.3382235	2.2094357	2.0558252	2.0349202	1.9242383	1.9594651	1.8500094	1.7646313	1.7650428	1.7198139	1.6602131	1.5432202	1.8406758	1.6972232	1.8771385	1.9814768	2.1562912	2.4695039	2.2650869	2.5693533	2.5156538	2.561523	2.5350518	2.6197345	2.8653929	3.0253139	3.0599563	3.3685389	3.3121009	3.403991	3.1932592	3.2020686	3.0095856	2.5229614	2.4449406	2.311765	2.2058892	2.1786633	2.1079941	1.9277165	1.9541782	1.9503889	1.8656164	1.8813199	1.8044361	1.9399502	2.0617106	2.0397689	2.1029408	2.0875916	2.126358	2.2146966	2.1584611	2.0003333	2.1794641	2.1207421	2.0824907	2.0802708	2.1681478	2.2477746	2.3006322	2.2381718	2.3602593	2.3283923	2.4367766	2.4983087	2.6132288	2.4861157	2.6973827	2.7773292	3.0051029	2.8496785	3.0306537	3.0582385	3.3180113	3.5902212	3.7365699	3.6709373	4.2653947	4.3650808	4.3710885	4.3830204	4.2896333	4.0417523	3.6468527	3.4969392	3.0657864	2.9125752	2.7305756	2.6988065	2.6067407	2.9161704	2.9152133	3.139132	3.2645252	3.2735314	3.1063285	3.2696912	3.0116441	2.8905301	2.8036366	2.6228948	2.566869	2.5590329	2.7569463	3.1090086	3.1357534	3.81635	4.0172033	3.917711	3.9464188	3.6948056	3.4430208	3.0289919	2.7001033	2.4620492	2.0467215	1.8026737	1.7816463	1.5731952	1.6334983	1.5786196	1.5699602	1.5341138	1.6866055	1.6138928	1.5885359	1.6888112	1.699596
2.2047122	2.1599932	2.2645338	2.3656242	2.3490653	2.428081	2.2291887	2.0511594	1.9823707	1.9630119	1.7734451	1.73225	1.8448514	1.5917063	1.6095102	1.6620647	1.7987558	1.6984065	1.6590314	1.7619388	1.7639533	1.7458813	1.8456048	1.6352478	1.8069699	1.8152773	1.927803	2.0212388	2.0790656	2.4577527	2.7612617	2.9914501	3.0533016	3.2267625	3.3286438	3.2636151	3.2217422	2.775161	2.4334888	2.130172	1.9030851	1.767526	1.6840613	1.635273	1.6092393	1.7266544	1.7502595	1.7694831	1.7884591	1.9437542	2.1885064	2.2812896	2.3381615	2.3746502	2.5807605	2.55913	2.7527709	2.7934077	2.778652	2.8094018	2.9925647	2.828546	2.7248714	2.4920197	2.3350883	2.2577984	2.1066809	2.0710249	2.0487468	1.9502128	1.9676172	1.7851363	1.7741697	1.7386019	1.6273772	1.5621969	1.6266078	1.6184804	1.7722411	1.8911328	2.0028791	2.1307585	2.0833263	2.1411183	2.2579072	2.1853695	2.2410295	2.388952	2.582876	2.7262557	2.8382039	3.0024121	3.043577	3.1537232	3.0127892	2.964299	2.7226806	2.4058909	2.3044922	2.263998	2.134011	2.1375499	2.1014943	1.9879225	1.9250938	2.0274341	1.8904771	1.9241903	1.9072007	2.0278337	2.1159267	2.1012855	2.1082361	2.2092288	2.1251674	2.2836621	2.1632037	2.0810499	2.267729	1.9900593	2.0483158	2.1678472	2.2869349	2.2785435	2.4389236	2.3578348	2.4757462	2.3754234	2.5191288	2.4660239	2.5930338	2.5434988	2.6323099	2.5405707	2.7549672	2.6772356	2.8249786	3.0275648	3.0740216	3.3621681	3.4614668	3.5511284	3.8778474	4.0594664	4.0563402	4.2081022	4.0062256	3.759671	3.5921423	3.2479057	3.0317197	2.9105897	2.7403717	2.6659057	2.6286337	2.7381368	2.7994444	2.9569108	3.1509531	3.1755369	3.0602477	3.0217135	2.9545181	2.8115556	2.7099686	2.627521	2.581811	2.7143426	2.9989448	3.1577251	3.322814	3.5364258	3.749229	3.5870631	3.5174325	3.3821867	3.0995984	2.8458817	2.4677141	2.2802548	1.9856844	1.8805313	1.7220668	1.6238602	1.612102	1.5700188	1.5855128	1.5422639	1.714713	1.4897759	1.5329269	1.6426417	1.5392786
2.1302238	2.1318073	2.1267462	2.189431	2.0945802	2.1822977	2.0207086	1.8891352	1.9186683	1.9024893	1.7301742	1.9007266	1.8119606	1.6349424	1.6594843	1.6095421	1.8301587	1.6318171	1.62537	1.7785141	1.7576152	1.6158005	1.8173476	1.7587438	1.7059624	1.7026677	1.9511042	1.8939273	2.074327	2.2757692	2.6457663	2.7985716	2.8843303	3.0617683	3.1345658	3.0998616	3.0327966	2.5542228	2.3305068	2.0353169	1.8448988	1.6705419	1.6393492	1.5458015	1.4531741	1.6178149	1.7900815	1.6313933	1.8123879	1.9233525	2.0848236	2.1660781	2.3459494	2.3145256	2.5527303	2.5981333	2.6322904	2.6088057	2.7788887	2.8151257	2.7619188	2.8363752	2.5770266	2.4245493	2.3057446	2.3511767	2.1236644	2.1660099	2.1043174	2.0640719	2.049633	1.7974124	1.7910442	1.7604355	1.540174	1.7455785	1.5441473	1.5946279	1.6540935	1.7883954	1.7975708	1.836254	1.8899478	1.8847693	1.9171985	1.9911649	2.0531454	2.204385	2.3394103	2.490917	2.7041759	2.7846727	2.8175628	2.7973075	2.8447177	2.6647065	2.4293399	2.3836582	2.237546	2.1944227	2.1372163	2.3213315	2.1872406	2.1043239	2.060549	2.044975	2.0190346	2.0105934	1.960935	1.9614191	2.0706961	2.1472981	2.1809986	2.1981356	2.146559	2.1688826	2.1251855	2.0667987	2.2221801	1.945094	2.0254126	2.2288368	2.3789244	2.3298099	2.4644301	2.5184946	2.5460465	2.514029	2.6529112	2.6433389	2.6358123	2.5805061	2.4527595	2.488693	2.5270319	2.4718301	2.6455023	2.7474682	2.7978199	3.0863168	3.2086012	3.3754134	3.5839858	3.8805525	3.8494115	3.9155555	3.7155471	3.4522889	3.4422765	3.0817218	3.0908453	2.8254592	2.6719084	2.5472116	2.534255	2.627362	2.6968701	2.9274821	3.1547	3.0368958	3.0146251	2.8366768	2.856564	2.7456176	2.6637747	2.6623898	2.6165321	2.8048029	2.9726958	3.0639982	3.3517277	3.4246683	3.5160434	3.5053852	3.4390194	3.1604269	2.9761541	2.6303699	2.3870931	2.1599023	1.9522953	2.0296788	1.7552465	1.7852497	1.5779129	1.575418	1.5545762	1.5201117	1.6136237	1.4664545	1.4599897	1.55238	1.4232193
2.1299155	2.1439097	2.072614	1.9781731	1.9328009	1.926203	1.8593714	1.7540375	1.7713157	1.7348042	1.7446712	1.7385731	1.7755624	1.7226285	1.6320616	1.5911216	1.6937106	1.5550936	1.5774388	1.7388428	1.6301996	1.6030902	1.7357141	1.6909453	1.6706315	1.7058344	1.8741336	1.8249556	2.0771632	2.2512577	2.4620028	2.6548431	2.7602832	2.9773123	2.883774	2.9023428	2.8929486	2.4916525	2.2156544	1.9735892	1.7169036	1.6901722	1.6180298	1.4805238	1.5259125	1.5321174	1.7730668	1.8113407	1.8452235	2.0490277	2.1773453	2.0789452	2.271178	2.3357205	2.457689	2.4214425	2.4032154	2.4678702	2.6388237	2.733561	2.4563694	2.6506662	2.4806538	2.3983722	2.3154466	2.2141006	2.0996444	2.1386323	2.1403866	2.1798084	1.982882	1.7814276	1.8345889	1.7324406	1.5090575	1.6377929	1.58463	1.4160482	1.5292468	1.5308357	1.4965538	1.6012388	1.7473816	1.7655337	1.6553152	1.7536299	1.9297967	2.0435779	2.0723372	2.1953895	2.5229175	2.5032256	2.605155	2.5110319	2.4070456	2.3557811	2.3614068	2.3685489	2.092917	2.1543498	2.1815331	2.1783855	2.2072692	2.1764023	2.177367	2.0354404	2.042968	1.9879897	1.9408646	1.8860277	2.0863464	2.1650343	2.2350261	2.1381819	2.1374338	2.0270035	2.0915151	2.0341377	2.0801334	2.1086788	2.0514946	2.2087286	2.4361782	2.5289116	2.6293094	2.6843154	2.7730577	2.7237363	2.693557	2.5762696	2.6023729	2.580791	2.452132	2.4766562	2.4409828	2.3405113	2.4972749	2.4627695	2.6374338	2.7988682	2.9437094	3.1233976	3.327435	3.698482	3.6379988	3.566668	3.5444725	3.1596634	3.2582037	2.9889793	2.8655362	2.6394327	2.5724041	2.4372151	2.4884341	2.3878069	2.630455	2.8359821	2.9783978	2.8657768	2.8543072	2.6840434	2.6509802	2.6877754	2.6260886	2.6517646	2.6616974	2.8825467	2.9659665	3.251688	3.4139912	3.2915943	3.5755773	3.5498726	3.2906163	3.1437685	2.8927679	2.5064535	2.3646162	2.1490529	2.0749278	2.0186877	1.8557893	1.8981757	1.6487049	1.7305685	1.4878258	1.5916742	1.4999125	1.4409727	1.4535913	1.3639127	1.3914648
2.1058342	2.0267799	2.025912	1.9340106	1.8946557	1.7138203	1.765415	1.6928197	1.7134724	1.7311535	1.7506047	1.5739493	1.6833751	1.6989009	1.6683607	1.6041939	1.636772	1.6284047	1.6013435	1.6560757	1.5765573	1.5898061	1.6156151	1.5957785	1.5927812	1.7287641	1.8597698	1.7256172	2.0244458	2.2077165	2.2475972	2.5413597	2.6052096	2.7805269	2.5463581	2.6661487	2.7353623	2.4188423	2.0331337	1.7789522	1.6392919	1.5643574	1.5920852	1.543793	1.5365807	1.5638882	1.7615703	1.85745	1.8167242	2.0465372	2.1937578	2.1077056	2.2828498	2.2332215	2.3478005	2.3595266	2.2675688	2.2726934	2.3798609	2.5066829	2.3111603	2.3800447	2.4165461	2.3447802	2.3396647	2.1652949	2.145736	2.0709894	2.1870394	2.1991589	2.021126	1.9433886	1.7897011	1.7374545	1.6366121	1.4733632	1.5354989	1.4328719	1.3528681	1.4270424	1.3358948	1.4345218	1.6606143	1.5943093	1.5389037	1.598876	1.7336805	1.9120713	1.8969039	1.911147	2.2660143	2.3042669	2.3839948	2.2719762	2.1094244	2.2150662	2.3147321	2.2858682	2.1138206	2.182092	2.1573262	2.1683526	2.2309208	2.202724	2.2164249	2.0397995	1.97269	1.9500086	2.0141835	1.9310056	2.0596535	2.1023116	2.1385405	2.0392516	2.1247404	1.9790787	2.0939698	2.0297661	2.0422637	2.0976319	2.1142473	2.3006792	2.5872133	2.6702001	2.7364631	2.8226371	2.9976237	2.8645058	2.8358498	2.5700271	2.4945552	2.5035479	2.3416531	2.1555822	2.3087621	2.2989228	2.2706349	2.2425148	2.3826809	2.6794071	2.8159704	3.0900733	3.1901114	3.479625	3.2867763	3.4236557	3.2512493	2.9684694	3.0673327	2.9334342	2.777442	2.5918276	2.5726171	2.3908992	2.4801359	2.3030648	2.4038098	2.5996649	2.7019801	2.6969826	2.6478362	2.5824127	2.5834224	2.5300024	2.6276996	2.5952871	2.8257139	2.9988136	3.1144261	3.2863884	3.4823334	3.5016947	3.6063223	3.4220397	3.4531436	3.1046441	2.9293787	2.6210959	2.4470143	2.1034355	2.1827943	2.0866961	1.9986138	2.0842521	1.8326749	1.8288047	1.6247215	1.5377312	1.4288071	1.4478306	1.5302378	1.3588061	1.4143705
2.0724869	1.9538541	1.9305495	1.8128834	1.7192985	1.6975427	1.7610161	1.6689297	1.6432976	1.7236614	1.583569	1.677995	1.8222039	1.6693206	1.6876781	1.6251969	1.6692609	1.6110976	1.5851053	1.5612108	1.5307511	1.5353711	1.6014729	1.5207857	1.509497	1.7435664	1.8368189	1.7620759	1.9840951	2.0972271	2.1480184	2.52367	2.4351695	2.6161828	2.5440655	2.6662102	2.6066794	2.3257704	2.0296159	1.7910801	1.6739658	1.4932575	1.4359888	1.5227596	1.4873996	1.5790992	1.745712	1.8544111	1.8540841	2.0129156	2.1005373	2.0587678	2.2164557	2.2183211	2.2827461	2.3877943	2.2360299	2.1166279	2.2048512	2.2178316	2.3004358	2.2124949	2.2939582	2.2321498	2.2578759	2.1229031	2.103368	2.12115	2.0941188	2.236984	2.0124466	1.9379258	1.9156003	1.8777204	1.6298563	1.5668546	1.4280416	1.2922071	1.363054	1.401234	1.3411812	1.371976	1.4747264	1.4456842	1.4889921	1.5742648	1.6836177	1.8396356	1.8369676	1.8784014	1.9738274	2.0407119	2.1464777	2.2086616	2.0427525	2.0481896	2.1234305	2.2140722	2.1690762	2.3032055	2.2288775	2.2882934	2.3668385	2.2995813	2.2345052	2.1178415	2.0016925	1.8826002	1.9024371	1.8882985	1.9843432	2.0370598	2.0630677	2.0962903	2.1218991	2.0014284	1.9681566	2.0568557	1.9704944	2.0116181	2.2470846	2.4790835	2.6843102	2.8493562	2.8928559	2.9618363	3.1209099	2.8607721	2.9191616	2.5422835	2.576345	2.3861635	2.1660502	2.0737526	2.0368905	2.0422254	2.0670667	2.0811665	2.3736463	2.6764803	2.7107697	3.0083337	3.1705627	3.2802892	3.1617062	3.266391	2.9636729	2.9263256	2.9420819	2.7045693	2.7596726	2.5350778	2.4843712	2.3288929	2.3744202	2.3545494	2.3250411	2.3833542	2.5198557	2.5471199	2.444165	2.4384208	2.5081873	2.4893408	2.6236649	2.7599316	2.906532	3.1433935	3.1431961	3.3148065	3.5859149	3.5426762	3.5335619	3.4109428	3.4063399	3.0221899	2.8423107	2.5939775	2.5129189	2.3150475	2.3773158	2.2331378	2.2285657	2.2471538	2.0988472	1.934086	1.8881382	1.6536665	1.5519322	1.4660807	1.5082893	1.4600649	1.3821371
2.062295	1.9229178	1.8965929	1.792156	1.660625	1.6958313	1.7360132	1.60332	1.6128716	1.7238461	1.5710307	1.8170321	1.7297606	1.7330848	1.6611516	1.6093514	1.6882476	1.5874728	1.4985957	1.5960957	1.5794246	1.4946845	1.4953582	1.6055491	1.5528367	1.6363714	1.7251056	1.7948761	1.9853588	2.1814094	2.149224	2.3045337	2.3391809	2.495295	2.5411215	2.4421787	2.4785638	2.2667565	2.0225887	1.8603147	1.7072804	1.4757776	1.5107218	1.514027	1.4927951	1.7057267	1.7852347	1.8995059	1.8811201	2.1347902	2.1084445	2.1855969	2.0766616	2.3163567	2.3393917	2.2729766	2.1879203	2.192507	2.1503386	2.1166935	2.2749057	2.186486	2.1823711	2.1946089	2.2519782	2.1156287	2.1409588	2.1634727	2.1213002	2.2307665	1.9853406	1.8993894	1.9130627	1.802826	1.6235939	1.5286036	1.3191781	1.2356732	1.3987716	1.345287	1.3977292	1.4885629	1.3775328	1.4161732	1.6225173	1.5525852	1.630738	1.6346922	1.7401962	1.8979819	1.9022692	1.9721918	2.0173712	2.0334024	2.1118724	2.1101139	2.1577756	2.1772759	2.3979554	2.4114048	2.4768977	2.4402702	2.5550885	2.394598	2.2522957	2.1128068	2.0491743	1.8584539	1.937098	1.928256	1.963986	2.0332277	2.1441016	2.1983209	2.0288489	2.0178123	1.990321	2.0160553	2.095293	2.230355	2.3538828	2.5338588	2.7922297	2.9069829	3.1251352	3.136832	3.1497595	3.0030947	2.8193905	2.6570561	2.5927105	2.2018347	2.1924925	1.9283822	1.8806326	1.9607419	2.0185962	2.1298008	2.254046	2.8085508	2.7745299	3.0438697	3.2427046	3.3249452	3.2180116	3.2066603	3.0663981	2.9474723	2.8226976	2.6065948	2.5748847	2.4542999	2.3416533	2.2665403	2.2555873	2.1568878	2.2903545	2.3486683	2.1925671	2.3255987	2.3462188	2.3229606	2.3887377	2.4855843	2.7107527	2.9091766	2.9076767	3.1442389	3.3536515	3.2883644	3.5449183	3.4527907	3.4819424	3.3006668	3.2129385	2.9398441	2.6738629	2.7178822	2.6479495	2.613553	2.6035457	2.5475433	2.6103261	2.4841104	2.2829387	2.2947414	2.137665	1.8143412	1.6338843	1.4282962	1.4724889	1.4585756	1.357882
1.9828364	1.8533994	1.8243129	1.7530771	1.6084543	1.6721058	1.6953757	1.6428803	1.6689519	1.7488463	1.7473116	1.8781728	1.7770152	1.7677079	1.6608589	1.6248131	1.6769235	1.6311179	1.5873408	1.6103895	1.5369998	1.4476556	1.4243581	1.6455758	1.676949	1.534626	1.801255	1.7777786	1.9256896	2.0589001	2.1234393	2.2182629	2.3044121	2.3446066	2.4162893	2.4412479	2.5101211	2.1009676	1.9698843	1.8640518	1.6497279	1.5746907	1.5489686	1.6020789	1.6564885	1.711996	1.7772167	1.9523073	1.8483918	2.1606796	2.0299177	2.2242424	2.1635311	2.2269223	2.2499094	2.1796229	2.1416795	2.2315028	2.2055089	2.2018278	2.3119593	2.1339915	2.1226475	2.1260839	2.1399589	2.0823753	2.1660712	2.1664324	2.2723725	2.1558356	1.9647275	1.9642662	1.9739869	1.7763813	1.6184219	1.4338056	1.2921327	1.4204857	1.2926997	1.232951	1.4556922	1.5752351	1.5142943	1.5233713	1.6388347	1.6271548	1.7027633	1.6041212	1.768295	1.8542781	1.9027739	1.9914199	2.1059616	1.9296601	2.0569167	2.2456014	2.3079109	2.3807771	2.4855905	2.5450566	2.6106799	2.584717	2.6397042	2.381654	2.3425596	2.0542245	2.1461849	1.9459296	1.9963751	2.0111177	1.9285998	2.0496931	2.0000055	2.1806202	2.0387735	2.1711969	2.1097155	2.0954037	2.0473881	2.2204375	2.4641666	2.6961887	2.943192	2.9391711	3.3299971	3.2574804	3.1881123	2.9501829	2.897764	2.7449319	2.4998579	2.1270189	2.0766263	1.8894997	1.8505133	1.9794502	1.9803363	2.1239026	2.4089828	2.8614001	2.9494288	3.2165687	3.3227723	3.528645	3.3006918	3.2368071	3.0127516	2.81218	2.5036228	2.5033975	2.5286033	2.306587	2.29056	2.2885556	2.1873696	2.0962369	2.1575868	2.2180016	2.0588167	2.1121416	2.2532132	2.2708304	2.3736765	2.5818744	2.7403142	2.9807215	3.1243734	3.1903346	3.4927158	3.2976298	3.4315379	3.3982372	3.2318301	3.1552026	3.1047237	2.8646419	2.7533183	2.7563574	2.7788515	2.7745574	2.8815141	2.8285758	2.8116758	2.7860439	2.5935407	2.3809195	2.242965	2.0382092	1.667767	1.4965518	1.403482	1.4107728	1.3725511
1.8911071	1.7997321	1.8088803	1.7610033	1.6477661	1.6130537	1.6819608	1.7397105	1.6760025	1.8429832	1.7705065	1.8773509	1.8080983	1.7461149	1.6262081	1.6740497	1.6705015	1.6112231	1.6693845	1.5959309	1.5544471	1.5525539	1.549639	1.6405922	1.7401304	1.6460812	1.8362856	1.796916	1.9006749	1.9728023	2.0155442	2.1101682	2.2996283	2.4514475	2.4039164	2.5574529	2.5873687	2.3423238	2.1493578	1.8826836	1.6323318	1.5202035	1.5771354	1.5546243	1.6916466	1.6890746	1.838663	1.8878589	1.858938	2.0332918	2.1368837	2.2110205	2.2133105	2.1806042	2.1880362	2.1409764	2.1297698	2.1864285	2.1507173	2.2414582	2.1875529	2.2695229	2.1090467	2.0305686	2.1060991	2.1581416	2.1251862	2.1852489	2.2658913	2.1610019	2.1002152	2.0059114	1.8182867	1.7364159	1.6712611	1.4454697	1.4243793	1.42097	1.2984002	1.3872387	1.4740832	1.5891767	1.5649863	1.6897296	1.7593005	1.7747731	1.763136	1.7114016	1.8310322	1.7938988	1.8836598	1.926386	1.9808459	1.9498677	2.1269493	2.2702558	2.3084147	2.481993	2.6120069	2.7111068	2.828326	2.6911657	2.7863333	2.4402714	2.442502	2.135632	2.0940487	1.9873166	1.9723949	2.0240674	1.9945883	2.0499551	1.9675262	2.184499	2.0589817	2.2701836	2.1394598	2.0999327	2.0090542	2.2033052	2.457011	2.8864198	2.8678417	3.0681322	3.3124661	3.2984533	3.2643917	2.8715138	2.7226651	2.6218677	2.4680567	2.0948055	2.0038245	1.9713296	1.8761275	1.9478289	1.9025733	2.166837	2.4445276	2.9438603	3.2447841	3.2163353	3.4610851	3.5384984	3.4843779	3.2259095	2.9717724	2.7787409	2.5207896	2.45894	2.3722463	2.0879874	2.2488215	2.2999079	2.1724989	2.0992708	2.0465851	2.1534491	2.1544156	1.9921918	2.1284368	2.1902196	2.3438148	2.5945807	2.7233679	3.0827239	3.2507031	3.2690172	3.3480926	3.2759948	3.2976096	3.3333917	3.1308134	3.0604529	2.9860513	2.7119207	2.7408118	2.6509221	2.7647338	2.9225545	3.1529891	3.0427065	3.2588205	2.9422548	2.7905672	2.5425122	2.2912276	2.0181749	1.738485	1.6372674	1.5143744	1.4430376	1.3472337
1.8692245	1.7945211	1.7852973	1.6802198	1.7622638	1.7087519	1.7347012	1.7922764	1.689719	1.8200939	1.83271	1.9104016	1.8346756	1.7870269	1.7591252	1.8270994	1.7453393	1.6942561	1.759351	1.7089458	1.6526678	1.7571996	1.5936849	1.6717656	1.7612963	1.7536192	1.7917967	1.8139319	1.8599795	1.8520188	1.9856097	2.2471421	2.3964987	2.4602935	2.4223886	2.5875952	2.610189	2.4217081	2.300926	1.9362376	1.7566643	1.6060514	1.6275853	1.6343722	1.6846969	1.8168157	1.8602344	1.9570733	1.9636908	2.0554056	2.1249847	2.1952193	2.1614201	2.2192893	2.1442173	2.0963531	2.3126683	2.1705475	2.1780896	2.2650633	2.2228222	2.2340193	2.1562941	2.082032	2.245132	2.1646078	2.1435676	2.2022121	2.2877042	2.1632295	2.1814227	2.0257633	1.7969277	1.7598644	1.700047	1.5207754	1.4816849	1.368256	1.3639456	1.4662398	1.566655	1.7183114	1.680602	1.8735873	1.8780323	1.789777	1.764979	1.7909243	1.8454117	1.8117715	1.8797743	1.9280785	2.0209033	2.1511691	2.2524366	2.3226347	2.3996193	2.6733167	2.9386926	3.005528	3.1240764	2.8169312	2.9462891	2.715008	2.4363647	2.3233573	2.0862534	2.0999746	1.9422568	2.0401115	2.1259954	2.0035589	2.0490177	2.1185663	2.1730835	2.146085	2.1855552	2.2239194	2.1629028	2.2441158	2.506216	2.8272264	2.8013289	3.2086947	3.2583535	3.1569407	3.247365	2.9023218	2.6955154	2.5458622	2.3118858	2.1139488	1.9737737	1.9441503	1.8829516	1.9119684	1.9030961	2.2687488	2.5670257	3.0128255	3.445976	3.5697987	3.5398173	3.6479332	3.6053295	3.2807913	3.0830617	2.8743944	2.5464439	2.3805697	2.2601893	2.0481133	2.1874216	2.1489038	2.1475499	2.0602591	1.9854676	2.1201613	2.0985544	1.9552102	2.1111944	2.2226856	2.3627031	2.6280248	2.73564	3.0971208	3.1877615	3.2868681	3.4132886	3.3608999	3.0691702	3.1254067	2.8505654	2.7954218	2.7054236	2.7602947	2.6899202	2.6179631	2.8959444	2.9999762	3.3268197	3.4300342	3.3345749	3.2583406	2.9300721	2.6662047	2.3203378	2.0115271	1.8783667	1.7521271	1.5258081	1.442191	1.3026434
